Internal ID,Distributor ID ,Network Ship To,Account Location,Invoice#,Po#,Invoice Date,Item ID,MFG Item,Item Description,Item UPC,Item SAP,Manufacturer Name,Quantity,Unit of Measure,Gross Sales $USD,Tax Amount,EDI Status(ACME)
2699820,0000004600,461019030,461030 MISSION BBQ OXFORD VALLEY,INV145850,B04610049994,06/10/2024 10:19 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2699822,0000004600,323393940,646053 HPSI WESTMINSTER CANTERBURY,INV145869,SH2034,06/10/2024 10:19 pm,82051,130401,WHT POLYPRO T-SPOON 1M/MWPP,00840239100009,1225512,NATIONAL PAPER & PLASTICS CO.,20,Case,162.00,.00,
2699822,0000004600,323393940,646053 HPSI WESTMINSTER CANTERBURY,INV145869,SH2034,06/10/2024 10:19 pm,124143,153165,BO-SC-U6-LFP 6OZ FIBER BOWL 1M COMPOSTABLE,10810029135921,1394563,WORLD CENTRIC,3,Case,187.14,.00,
2699822,0000004600,323393940,646053 HPSI WESTMINSTER CANTERBURY,INV145869,SH2034,06/10/2024 10:19 pm,130698,1122351,YTH1-0012 12oz WHT FOAM BOWL 1M/CS NON-LAMINATED,00016194055474,1001234,PACTIV LLC,3,Case,122.16,.00,
2699822,0000004600,323393940,646053 HPSI WESTMINSTER CANTERBURY,INV145869,SH2034,06/10/2024 10:19 pm,101912,990002,FUEL CHARGE,55000009981003,998100,,1,,8.40,,
2699823,0000004600,41040375,400563 COLONIAL WILLIAMSBURG F&B,INV145870,PO03000005407,06/10/2024 10:19 pm,81191,051625,C57PST1 6"CLEARSEAL HINGE CONT500/CS  NOT AVAIL,00041594509982,1016110,DART CONTAINER CORPORATION,4,Case,204.96,.00,
2699823,0000004600,41040375,400563 COLONIAL WILLIAMSBURG F&B,INV145870,PO03000005407,06/10/2024 10:19 pm,119034,101097,CHDC32240 32oz DELI COMBO 240/ MICROWAVEABLE,00840239104588,1369575,NATIONAL PAPER & PLASTICS CO.,2,Case,117.70,.00,
2699823,0000004600,41040375,400563 COLONIAL WILLIAMSBURG F&B,INV145870,PO03000005407,06/10/2024 10:19 pm,119049,101101,CHDELLID DELI LID F/8121624 32oz CONT 480/CS,00840239104625,1368800,NATIONAL PAPER & PLASTICS CO.,1,Case,24.72,.00,
2699823,0000004600,41040375,400563 COLONIAL WILLIAMSBURG F&B,INV145870,PO03000005407,06/10/2024 10:19 pm,81575,120120,YCI8-1120 Clear 8" HINGE CONT1 SECT SMARTLOCK   200/CS,00016194050301,1016326,PACTIV LLC,4,Case,172.96,.00,
2699823,0000004600,41040375,400563 COLONIAL WILLIAMSBURG F&B,INV145870,PO03000005407,06/10/2024 10:19 pm,83677,430916,066072 15X17 KRAFT DINNER NAP300/C 8F LINEN-LIKE NAPKIN,00074031006386,1213347,HOFFMASTER GROUP INC,3,Case,280.29,.00,
2699917,0000004600,754001535,491900 HUNTING HAWK GOLF CLUB,INV145828,Thank You,06/10/2024 10:18 pm,101726,130488,KIT (FKT 2PLY S&P) Black 250/HWPP 13X17NAP HFKT2NSPBK,00840239100177,1225521,NATIONAL PAPER & PLASTICS CO.,4,Case,158.92,.00,
2700017,0000004600,323093332,323332 HPSI HERMITAGE RICHMOND : HPSI WINDSOR MEADE WILLIAMSBURG,INV145832,Chef Adrian,06/10/2024 10:18 pm,108196,050587,10FTL DRINK THRU LID 10/100 SPECIAL ORDER,00041594008898,1018410,DART CONTAINER CORPORATION,1,Case,26.89,.00,
2700017,0000004600,323093332,323332 HPSI HERMITAGE RICHMOND : HPSI WINDSOR MEADE WILLIAMSBURG,INV145832,Chef Adrian,06/10/2024 10:18 pm,97953,920337,10702-01-11 USE BY LABEL 1"DAI SUPEREMOVABLE - STOCK,55000012032402,1203240,ECOLAB FOOD SAFETY SPECIALTIE,12,Roll,143.40,.00,
2700017,0000004600,323093332,323332 HPSI HERMITAGE RICHMOND : HPSI WINDSOR MEADE WILLIAMSBURG,INV145832,Chef Adrian,06/10/2024 10:18 pm,127983,340740,832740 ROOM SERVICE TRAY MAT 1M/CS SCROLL 13.25x18 S/O,10076455971964,1170811,HOFFMASTER GROUP INC,1,Case,130.40,.00,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,80601,010207,12X10X14X10 WHITE SHOPPER 250/CS CLIP LOOP HANDLE BOARD TOP & BOTTOM,55000004574118,1046536,KAL PAC CORP.,2,Case,232.84,,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,80966,031526,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,00840239101686,1255742,NATIONAL PAPER & PLASTICS CO.,2,Case,82.80,4.97,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,1,Case,38.15,2.29,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,126666,011294,8.67X4.13X10.43 BROWN SHOPPER TEMPO  100GSM   250/CS,55000013806927,1380692,EKO PACKING LLC,1,Case,40.74,2.44,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,83615,430047,DN 2ply 8Fold White Dinner Napkin 20/150/cs,00840239100481,1224502,SUPREME SOURCE & SUPPLY CO.,1,Case,41.60,2.50,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,6,Case,127.14,7.63,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,82186,132350,MWPS FORK WHT 1M/CS,00840239101532,1259150,NATIONAL PAPER & PLASTICS CO.,1,Case,17.91,1.07,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,82188,132352,MWPS TSPOON WHT 1M/CS,00840239101556,1259148,NATIONAL PAPER & PLASTICS CO.,1,Case,17.91,1.07,
2700018,0000004600,40040103,929000 PHILADELPHIA AIRPORT MARRIOTT,INV145844,3371700000704,06/10/2024 10:19 pm,101912,990002,FUEL CHARGE,55000009981003,998100,,1,,9.80,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,126844,450232,CFW WHT C/F TOWEL 10/240/CS 10X11.42 CHESAPEAKE LABEL,00840239100412,1221327,NATIONAL PAPER & PLASTICS CO.,1,Case,23.72,1.42,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,2,Case,50.20,3.01,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101777,130174,FH517 HWPS BLACK FORK 1M/CS,10078731903096,1031351,GEORGIA-PACIFIC CORPORATION,3,Case,89.82,5.39,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,4,Case,261.40,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,119761,620010,CR20004PKP CRAYONS 4/500 4PK CELLO WRAP S/O,00842312100128,1311013,AMERCARE ROYAL LLC,1,Case,42.79,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101734,330939,POWDER FREE GLOVE MD SYNTHETIC10/100  MED  CHESAPEAKE,10840239101119,1247824,NATIONAL PAPER & PLASTICS CO.,2,Case,50.20,3.01,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,106066,212806,2108C-6 8OZ SQUEEZE BOTTLE 72/CS HINGED WHITE TOP,30727875092503,1363546,TABLECRAFT PRODUCTS CO.INC.,6,Case,365.40,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101778,130175,KH517 HWPS BLACK KNIFE 1M/CS,10078731903256,1031352,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101738,140080,CF755-050 5oz ALL PURP Black 1M/,00739584333883,1018926,D&W FINE PACK LLC,3,Case,145.47,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,84363,503862,38X60 22MIC Clear Canliner 6/25/CS 60 GALLON,00840239100689,1232924,INTEPLAST GROUP CORPORATION,2,Case,71.36,4.28,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,4,Case,116.24,6.97,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,2,Case,51.60,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101792,390034,51808 18X500 HEAVY FOIL ROLL,00749384994863,1048696,HFA INC.,2,Roll,78.80,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,2,Case,76.24,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,83446,371251,CHPP991B 1-COMP 9" HINGE CONTCHESAPEAKE  150/CS BLACK MFPP,00840239104328,1179838,NATIONAL PAPER & PLASTICS CO.,6,Case,214.20,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,80766,020107,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,00602793008050,1268277,GORDON PAPER COMPANY INC.,1,Case,61.12,3.67,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,2,Case,147.76,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,103769,813308,MISSION BBQ 32OZ GWOT TAN CUP,55000013518127,1351812,BERRY GLOBAL,1,Case,118.18,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,83480,372049,2049 HALF STEAM PAN FOIL LID100/CS,00749384002681,1050174,HFA INC.,2,Case,42.46,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101790,372055,321-35-100 HALF DEEP STEAM PAN100/CS,00749384991169,1050302,HFA INC.,2,Case,67.58,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101803,989702,1 GAL PLASTIC DAIRY JUG 48/CS2173GBA  GALLON,55000012193295,1219329,KOLS CONTAINERS INC.,1,Case,33.45,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,80966,031526,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,00840239101686,1255742,NATIONAL PAPER & PLASTICS CO.,2,Case,51.60,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101760,123969,EMI-209B 9" Black SCALLOPED TONG96/CS,00081391922157,1334636,EMI YOSHI INC.,1,Case,61.17,3.67,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,118970,231126,8.5" GIANT WRAP CLEAR STRAW COMPOSTABLE  1200/CS,00097111009824,1372566,D&W FINE PACK LLC,2,Case,61.90,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,102792,800144,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,00707282325424,1194572,SOUTHERN CHAMPION TRAY CO.,5,Bundle,212.95,,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,126845,450282,28290 KRAFT HOUSEHOLD ROLL 12/ KRAFT 250 SHEETS,10073310282906,1024280,GEORGIA-PACIFIC CORPORATION,3,Case,91.05,5.46,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,125105,452912,290088 KRAFT TORK ROLL TWL 6/ 700',10073286613681,1024270,ESSITY PROFESSIONAL HYGIENE,1,Case,49.87,2.99,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101710,461172,TT2PLY 2PLY T.T. 96/500/CS4X3.5 CHESAPEAKE LABEL,00840239100382,1221779,AMERICAN PAPER CONVERTING,1,Case,48.50,2.91,
2700021,0000004600,461019406,716507 MISSION BBQ KING OF PRUSSIA,INV145859,B04610049988,06/10/2024 10:19 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2700023,0000004600,308005297,530070 PM BUILDING MAINTENANCE CORP,INV145887,,06/10/2024 10:20 pm,83791,450208,MFW WHITE MULTIFOLD TOWEL 12/334/CSCHESAPEAKE WHT,00840239100436,1225434,NATIONAL PAPER & PLASTICS CO.,10,Case,264.90,15.89,
2700023,0000004600,308005297,530070 PM BUILDING MAINTENANCE CORP,INV145887,,06/10/2024 10:20 pm,83937,458943,89420 700' ENMOTION TOWEL 6/CSFOR RECESSED AND IMPULSE 8 DSP,10073310894208,1001330,GEORGIA-PACIFIC CORPORATION,2,Case,145.46,8.73,
2700023,0000004600,308005297,530070 PM BUILDING MAINTENANCE CORP,INV145887,,06/10/2024 10:20 pm,100163,460210,JRT 2PLY 9" Jumbo Toilet Tissue 1000ft  12/cs,00840239101525,1257355,NATIONAL PAPER & PLASTICS CO.,6,Case,198.36,11.90,
2700023,0000004600,308005297,530070 PM BUILDING MAINTENANCE CORP,INV145887,,06/10/2024 10:20 pm,89055,330314,BLUE NITRILE GLOVES SM 1M/CS POWDER FREE,10840239104011,1336304,NATIONAL PAPER & PLASTICS CO.,1,Case,35.31,2.12,
2700023,0000004600,308005297,530070 PM BUILDING MAINTENANCE CORP,INV145887,,06/10/2024 10:20 pm,89056,330315,BLUE NITRILE GLOVES MD 1M/CSCHESAPEAKE  POWDER FREE,10840239104028,1336053,NATIONAL PAPER & PLASTICS CO.,2,Case,70.62,4.24,
2700023,0000004600,308005297,530070 PM BUILDING MAINTENANCE CORP,INV145887,,06/10/2024 10:20 pm,89057,330316,BLUE NITRILE GLOVES LG 1M/CSCHESAPEAKE POWDER FREE,10840239104035,1336054,NATIONAL PAPER & PLASTICS CO.,1,Case,35.31,2.12,
2700023,0000004600,308005297,530070 PM BUILDING MAINTENANCE CORP,INV145887,,06/10/2024 10:20 pm,101912,990002,FUEL CHARGE,55000009981003,998100,,1,,8.40,,
2700117,0000004600,508527373,213447 CJ MAINTENANCE,INV145833,2406008,06/10/2024 10:18 pm,89054,330306,BLACK NITRILE GLOVES EXTRA LARGE 1M/CS,90840239104147,1336055,NATIONAL PAPER & PLASTICS CO.,2,Case,72.80,.00,
2700117,0000004600,508527373,213447 CJ MAINTENANCE,INV145833,2406008,06/10/2024 10:18 pm,97539,518488,16X16 GREEN MICROFIBER CLOTH2502-GREEN-DZ,00787081250240,1148731,HOSPECO,4,Dozen,35.00,.00,
2700120,0000004600,370739920,408888 GROVE AVENUE BAPTIST CHURCH,INV145862,3484401,06/10/2024 10:19 pm,83956,460377,SCTT2 SMALL CORE T.T 36/CS4X4 1000 SHEETS 2PLY,00840239103253,1300905,AMERICAN PAPER CONVERTING,3,Case,168.75,.00,
2700120,0000004600,370739920,408888 GROVE AVENUE BAPTIST CHURCH,INV145862,3484401,06/10/2024 10:19 pm,119068,330899,LG POWDR FREE LATEX GLOVE 1M 10/100 NATRUFIT FL203,10847212000247,1287703,ELARA FOODSERVICE DISPOSABLES,2,Case,61.70,.00,
2700120,0000004600,370739920,408888 GROVE AVENUE BAPTIST CHURCH,INV145862,3484401,06/10/2024 10:19 pm,119069,330908,XL POWDR FREE LATEX GLOVE 1M 10/100 NATRUFIT FL204,10847212000254,1317120,ELARA FOODSERVICE DISPOSABLES,2,Case,104.90,.00,
2700120,0000004600,370739920,408888 GROVE AVENUE BAPTIST CHURCH,INV145862,3484401,06/10/2024 10:19 pm,84269,500431,RCM-4347 43X47 Black Canliner5/20/CS 1.5MIL COEX,10073569202304,1246577,ALUF PLASTICS DIVISION,4,Case,106.96,.00,
2700120,0000004600,370739920,408888 GROVE AVENUE BAPTIST CHURCH,INV145862,3484401,06/10/2024 10:19 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,,9.80,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,83446,371251,CHPP991B 1-COMP 9" HINGE CONTCHESAPEAKE  150/CS BLACK MFPP,00840239104328,1179838,NATIONAL PAPER & PLASTICS CO.,6,Case,214.20,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,106066,212806,2108C-6 8OZ SQUEEZE BOTTLE 72/CS HINGED WHITE TOP,30727875092503,1363546,TABLECRAFT PRODUCTS CO.INC.,1,Case,60.90,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101810,121172,CH1-16 16OZ Black RECT CONTAINERMICROWAVEABLE 400/CS,00044474929061,1341209,PLACON CORPORATION,1,Case,40.74,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,1,Case,25.80,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101735,330940,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,10840239101102,1247744,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,1,Case,73.88,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,104583,552275,M200 METHANOL GEL FUEL 2.5HR 72/CS,00882605007284,1355693,PICO HOSPITALITY INC.,1,Case,43.35,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,123783,544084,2709319 POT & PAN DETERGENT 2/90CT .5OZ,00071206009319,1384930,STEARNS PACKAGING CORPORATION,1,Case,45.00,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,3,Case,87.18,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,1,Case,65.35,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101813,121176,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,00044474934676,1341212,PLACON CORPORATION,1,Case,29.88,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101791,391110,59100 9X10 POP UP FOIL 6/500,00749384994955,1048880,HFA INC.,1,Case,64.62,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101778,130175,KH517 HWPS BLACK KNIFE 1M/CS,10078731903256,1031352,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101812,121175,CH1-10L Clear LID F/12-16OZ RECTCONT NO VENT 400/CS,00044474934669,1341210,PLACON CORPORATION,1,Case,30.42,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101811,121174,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,00044474929320,1341211,PLACON CORPORATION,1,Case,40.71,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,3,Case,114.36,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,84363,503862,38X60 22MIC Clear Canliner 6/25/CS 60 GALLON,00840239100689,1232924,INTEPLAST GROUP CORPORATION,1,Case,35.68,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101790,372055,321-35-100 HALF DEEP STEAM PAN100/CS,00749384991169,1050302,HFA INC.,2,Case,67.58,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,81426,082178,DCS-921 18" CATER DOME LID 50/,00608219509217,1049416,DETROIT FORMING INC.,1,Case,51.65,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101792,390034,51808 18X500 HEAVY FOIL ROLL,00749384994863,1048696,HFA INC.,3,Roll,118.20,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,90745,902442,PM45A 18" SOFT FLOOR SQUEEGETHREADED SOCKETFOAM RUBBER,00761475624763,1081985,UNGER ENTERPRISES INC.,2,Each,31.00,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,89254,512708,6112 12" WINDOW SQUEEGEEWITH PLASTIC HANDLE,00729661140060,1079746,IMPACT PRODUCTS,1,Each,8.32,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101820,510122,57445 DAWN POT & PAN  4/1GALORIGINAL,10037000574450,1175250,S.P. RICHARDS COMPANY,1,Case,76.86,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,80766,020107,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,00602793008050,1268277,GORDON PAPER COMPANY INC.,1,Case,61.12,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,90745,902442,PM45A 18" SOFT FLOOR SQUEEGETHREADED SOCKETFOAM RUBBER,00761475624763,1081985,UNGER ENTERPRISES INC.,2,Each,31.00,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,89004,270266,70266 CHAFING DISH FRAME CHALKHOLDS 1/2 & FULL SIZE EA STOCK,10076642702661,1304904,STERNO PRODUCTS LLC,1,Each,155.95,.00,
2700121,0000004600,461008053,461053 MISSION BBQ MARLTON,INV145875,B04610050020,06/10/2024 10:19 pm,93088,970225,70225 WINDGUARD DOME COVERCUSTOM BLACK - EA - STOCK,00076642702251,1269564,STERNO PRODUCTS LLC,1,Each,77.93,.00,
2700219,0000004600,461023113,366744 MISSION BBQ MIDLOTHIAN LLC,INV145847,B04610049945,06/10/2024 10:19 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,1,Case,73.88,,
2700219,0000004600,461023113,366744 MISSION BBQ MIDLOTHIAN LLC,INV145847,B04610049945,06/10/2024 10:19 pm,101739,141083,CL255-0501H1 5/8oz FLAT LID 1M,10739584251726,1145907,D&W FINE PACK LLC,1,Case,44.94,,
2700219,0000004600,461023113,366744 MISSION BBQ MIDLOTHIAN LLC,INV145847,B04610049945,06/10/2024 10:19 pm,101811,121174,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,00044474929320,1341211,PLACON CORPORATION,1,Case,40.71,,
2700219,0000004600,461023113,366744 MISSION BBQ MIDLOTHIAN LLC,INV145847,B04610049945,06/10/2024 10:19 pm,101778,130175,KH517 HWPS BLACK KNIFE 1M/CS,10078731903256,1031352,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
